PE,Company,Primary Industry Sector,Year Founded,Revenue,Gross Profit,Net Income,EBITDA,EBIT,Total Debt,Fiscal Year,Valuation/Ebitda,Valuation/EBIT,Valuation/Net Income,Valuation/Revenue,Valuation / Cash Flow,Deal Size/EBITDA,Deal Size/EBIT,Deal Size/Net Income,Deal Size/Revenue,Deal Size/Cash Flow,EBITDA Margin %,Employees,Total Invested Equity,CEO Pbid,CEO,Deal Date,Deal Size,Deal Year
0,Kythera Biopharmaceuticals,Healthcare,2004,22.57,20.37,-24.39,-23.85,-24.31,0.00,2012,-11.65,-11.43,-11.39,12.31,-9.73,-2.95,-2.90,-2.89,3.12,-2.47,-105.67%,,70.40,38729-17P,Keith Leonard,Oct-12,70.40,2012
0,Corvus Pharmaceuticals,Healthcare,2014,0.00,,-31.33,-31.22,-31.37,0.00,2015,-9.80,-9.76,-9.77,,-36.39,-2.26,-2.25,-2.25,,-8.38,,33,70.50,100660-87P,Richard Miller,Mar-16,70.50,2016
0,Cidara Therapeutics,Healthcare,2013,0.00,,-17.92,-17.61,-17.88,0.00,2015,-12.26,-12.08,-12.05,,3.76,-4.36,-4.30,-4.28,,1.34,,,71.42,,,Apr-15,76.80,2015
0,Neos Therapeutics,Healthcare,1994,2.32,-2.38,-26.20,-16.78,-19.88,39.46,2015,-12.95,-10.93,-8.30,93.56,10.66,-4.29,-3.62,-2.75,30.99,3.53,-722.51%,,72.00,3.7050-04P,Vipin Garg,Jul-15,72.00,2015
0,Alimera Sciences,Healthcare,2003,0.00,,-40.20,,,15.01,2010,,,-8.50,,-2082.69,,,-1.79,,-439.33,,21,72.05,.20173-87P,Daniel Myers,Apr-10,72.05,2010
0,TriVascular,Healthcare,1998,23.60,10.22,-53.45,-46.04,-46.80,47.70,2014,-5.04,-4.96,-4.34,9.83,-88.23,-1.69,-1.67,-1.46,3.31,-29.67,-195.09%,,72.54,41585-77P,Christopher Chavez,Apr-14,78.00,2014
0,Entellus Medical,Healthcare,2006,48.82,38.07,-6.93,-4.64,-5.25,20.00,2014,-64.70,-57.09,-43.29,6.14,-70.99,-16.82,-14.85,-11.26,1.60,-18.46,-9.50%,,72.78,3.0391-84P,Brian Farley,Jan-15,78.00,2015
0,MacroGenics,Healthcare,2000,51.38,,0.84,,0.84,0.00,2013,201.03,457.87,457.87,7.48,123.26,38.91,88.63,88.63,1.45,23.86,3.72%,156,74.40,3.6680-68P,Scott Koenig,Oct-13,74.40,2013
0,Mersana Therapeutics,Healthcare,2001,25.76,,-16.40,-15.82,-16.57,0.00,2017,-21.47,-20.50,-20.71,13.18,7.50,-4.74,-4.53,-4.57,2.91,1.66,-61.43%,68,75.00,7957.2-52P,Anna Protopapas,Jun-17,75.00,2017
0,Audentes Therapeutics,Healthcare,2012,0.00,,-41.61,-41.52,-41.92,0.10,2016,-7.59,-7.52,-7.58,,-71015.00,-1.81,-1.79,-1.80,,-168.92,,75,75.00,.36120-97P,Matthew Patterson,Jul-16,75.00,2016
0,AnaptysBio,Healthcare,2005,16.68,,-4.26,-3.69,-3.93,13.81,2016,-77.78,-73.16,-67.48,17.23,-635.82,-20.30,-19.09,-17.61,4.50,-165.93,-22.15%,,75.00,3.8907-64P,Hamza Suria,Jan-17,75.00,2017
0,Endocyte,Healthcare,1995,0.00,,-20.09,-18.78,-19.04,24.33,2010,-8.85,-8.73,-8.27,,20.34,-3.99,-3.94,-3.73,,9.18,,,75.00,49031-83P,Ron Ellis,Feb-11,75.00,2011
0,Intercept(Biotechnology),Healthcare,2002,2.80,,-19.85,-25.42,-25.69,0.00,2012,-9.28,-9.19,-11.89,84.30,17.42,-2.95,-2.92,-3.78,26.79,5.54,-908.10%,,75.00,4.27.22-74P,Mark Pruzanski,Oct-12,75.00,2012
0,LDR Holding,Healthcare,2000,104.58,87.96,-15.26,-6.98,-10.77,53.25,2013,-48.72,-31.54,-22.28,3.25,212.15,-10.75,-6.96,-4.92,0.72,46.82,-6.67%,,75.00,4.2107-68P,Christophe Lavigne,Oct-13,75.00,2013
0,Obalon Therapeutics,Healthcare,2008,3.60,,-17.81,-17.06,-17.24,9.89,2016,-14.03,-13.88,-13.44,66.40,368.16,4.40,4.35,-4.21,20.81,115.38,-473.25%,,75.00,4.2301-81P,Andrew Rasdal,Oct-16,75.00,2016
0,Ovid Therapeutics,Healthcare,2014,0.00,,-52.97,-53.01,-53.08,0.00,2017,-6.96,-6.95,-6.97,,-16.92,-1.41,-1.41,-1.42,,-3.44,,,75.00,44779-69P,Jeremy Levin,May-17,75.00,2017
0,Sientra,Healthcare,2003,41.87,31.34,-5.69,-3.65,-3.92,25.30,2014,-58.08,-54.13,-37.31,5.07,28.75,-20.52,-19.12,-13.18,1.79,10.16,-8.73%,,75.00,40727-71P,Hani Zeini,Oct-14,75.00,2014
0,Standard BioTools,Healthcare,1999,33.56,21.98,-16.90,-13.52,-14.66,17.83,2010,-18.95,-17.47,-15.16,7.63,-28.32,-5.55,-5.12,-4.44,2.24,-8.30,-40.29%,198,75.04,18193-96P,Gajus Worthington,Feb-11,75.04,2011
0,Everyday Health,Healthcare,2002,155.85,112.51,-18.24,12.63,-3.45,71.33,2013,32.90,-120.33,-22.78,2.67,-54.34,7.93,-28.99,-5.49,0.64,-13.09,8.10%,500,75.04,36726-67P,Benjamin Wolin,Mar-14,100.10,2014
0,aTyr Pharma,Healthcare,2005,-0.01,,-27.61,-2.45,-27.33,,2015,-11.92,-11.55,-11.44,-315696346.00,10.52,-2.83,-2.75,-2.72,-75040000.00,2.50,,,75.04,.36616-42P,John Mendlein,May-15,75.04,2015
0,Dova Pharmaceuticals,Healthcare,2016,0.00,,-29.95,-28.72,-28.72,30.21,2017,-14.79,-14.79,-14.18,,6.42,-2.61,-2.61,-2.51,,1.13,,,75.06,15410.2-87P,Alex Sapir,Jun-17,75.06,2017
0,Relypsa,Healthcare,2007,0.00,,-86.51,-98.68,-99.61,13.63,2013,-3.20,,-3.64,,-25.50,-0.76,-0.76,-0.87,,-6.09,,,75.35,.35410-24P,Gerrit Klaerner,Nov-13,75.35,2013
0,XBiotech,Healthcare,2005,0.00,,-25.33,-24.65,-25.33,,2015,-2.45,-23.79,-23.79,,16.79,-3.08,-3.00,-3.00,,2.12,,,76.00,98243-56P,John Simard,Apr-15,76.00,2015
0,Spero Therapeutics,Healthcare,2013,0.00,,-39.66,-34.03,-34.38,0.00,2017,-5.72,-5.66,-4.91,,13.81,-2.26,-2.24,-1.94,,5.46,,28,77.00,3.6724-87P,Ankit Mahadevia,Nov-17,77.00,2017
0,Epizyme,Healthcare,2007,48.45,,-8.45,-2.00,-2.88,0.00,2013,-207.43,-143.93,-49.07,8.56,7.70,-38.58,-26.77,-9.13,1.59,1.43,-4.13%,,77.13,3.55.33-75P,Robert Gould,May-13,77.13,2013
0,Onconova Therapeutics,Healthcare,1998,47.48,,-42.95,-38.73,-39.10,0.00,2013,-7.98,-7.91,-7.20,6.51,6.36,-2.00,-1.98,1.80,1.63,1.59,-81.58%,57,77.50,35426-80P,Ramesh Kumar,Jul-13,77.50,2013
0,Acceleron Pharma,Healthcare,2003,49.33,,-30.65,,-0.74,20.36,2013,2355.99,-535.17,-12.99,8.07,-13.96,495.27,-112.50,-2.73,1.70,-2.93,0.34%,,77.84,.363.22-31P,Kevin Mclaughlin,Sep-13,83.70,2013
0,Codexis,Healthcare,2002,89.20,71.16,-15.56,-7.20,-13.82,6.66,2010,-61.34,-31.95,-28.38,4.95,-26.85,-10.83,-5.64,-5.01,0.87,4.74,-8.07%,29,78.00,36485-56P,Alan Shaw,Apr-10,78.00,2010
0,Auspex Pharmaceuticals,Healthcare,2001,0.00,,-15.63,-15.37,-15.38,14.42,2013,-17.59,-17.57,-17.30,,8.35,-5.47,-5.46,-5.37,,2.59,,,78.12,1.35.22-04P,Pratik Shah,Feb-14,84.00,2014
0,Concert Pharmaceuticals,Healthcare,2006,25.41,,-6.45,-3.04,-4.39,15.50,2013,-79.22,-54.92,-37.36,9.49,112.22,-27.60,-19.14,-13.02,,39.11,-11.98%,,78.12,59381-02P,Roger Tung,Feb-14,84.00,2014
1,RH,Healthcare,2003,523.66,103.37,4.12,23.22,18.96,0.00,2010,46.52,56.96,262.05,2.06,390.52,5.17,6.33,29.11,0.23,43.38,4.43%,1802,80.00,31565-26P,Mary Tolan,May-10,120.00,2010
0,CytomX Therapeutics,Healthcare,2008,7.59,,-36.02,-26.97,-28.07,0.00,2015,-15.54,-14.93,-11.63,55.25,-2.45,-2.97,-2.85,-2.22,10.55,-4.67,-355.56%,,80.00,1.2787-03P,Sean McCarthy,Oct-15,80.00,2015
0,AVEO Oncology,Healthcare,2001,20.72,,-44.09,-40.24,-41.53,19.75,2009,-6.63,-6.42,-6.05,12.88,10.90,-2.01,-1.95,-1.84,,3.31,-194.20%,133,81.00,3.5536-33P,Tuan Ha-Ngoc,Mar-10,81.00,2010
0,Tesaro,Healthcare,2010,0.00,,-23.21,-25.74,-25.78,0.00,2012,-13.99,-13.97,-15.51,,4.63,-3.15,-3.14,-3.49,,1.04,,,81.00,33587-29P,Lonnie Moulder,Jun-12,81.00,2012
0,OncoMed Pharmaceuticals,Healthcare,2004,20.54,,-26.19,-39.01,-40.41,0.33,2013,-11.79,-11.38,-17.57,22.40,137.43,-2.09,-2.02,-3.12,3.97,24.37,-189.95%,,81.60,41377-69P,Paul Hastings,Jul-13,81.60,2013
0,Dicerna Pharmaceuticals,Healthcare,2007,,,-20.91,-16.83,-17.57,4.85,2013,-14.82,-14.20,-11.93,,5.81,-5.35,-5.12,-4.30,,2.10,,,83.70,13757-05P,Douglas Fambrough,Jan-14,90.00,2014
0,SAGE Therapeutics,Healthcare,2010,0.00,,-24.13,-22.17,-22.22,0.00,2014,-20.26,-20.22,-18.62,,9.24,-4.06,-4.05,-3.73,,1.85,,,83.70,5.3114-41p,Jeffrey Jonas,Jul-14,90.00,2014
0,Amyris,Healthcare,2003,68.07,8.39,-76.00,-29.44,-35.79,12.85,2010,-23.36,-19.21,-9.05,10.10,6.72,-2.88,-2.37,-1.12,1.25,0.83,-43.25%,,84.80,3.2074-21P,John Melo,Sep-10,84.80,2010
0,Coherus Biosciences,Healthcare,2010,25.85,,-72.59,-65.00,-65.54,0.00,2014,,,,,,1.31,-1.30,-1.17,3.29,1.28,-251.49%,,85.00,4589.2-oop,Dennis Lanfear,Nov-14,85.00,2014
0,Tocagen,Healthcare,2007,0.05,,-34.54,-32.31,-32.57,26.80,2017,-5.73,-5.68,-5.36,4022.12,85.97,-2.63,-2.61,-2.46,1847.83,39.50,-70239.13%,,85.00,55613.-26P,Martin Duvall,Apr-17,85.00,2017
0,Zeltiq Aesthetics,Healthcare,2005,61.74,36.23,-12.51,-5.34,-6.09,0.64,2011,-79.69,-69.92,-34.03,6.90,-55.29,-17.03,-14.94,-7.27,1.47,-11.82,-8.66%,,87.01,1.3830-94P,Gordon Nye,Oct-11,91.00,2011
0,Zafgen,Healthcare,2005,0.00,,-15.15,-14.93,-14.94,7.38,2014,-23.37,-23.35,-23.03,,13.54,-6.43,-6.42,-6.34,,3.72,,,89.28,3.8204-38P,Thomas Hughes,Jun-14,96.00,2014
0,ScPharmaceuticals,Healthcare,2014,0.00,,-22.25,-2.44,-20.58,9.36,2017,-12.09,-11.98,-11.08,,8.77,-4.39,4.35,-4.03,,3.19,,27,89.60,15984.2-71P,John Tucker,Nov-17,89.60,2017
0,Kala Pharmaceuticals,Healthcare,2009,0.00,,-38.81,-37.75,-38.21,9.71,2017,-9.25,-9.14,-9.00,,-10.06,-2.38,-2.36,-2.32,,-2.59,,25,90.00,45028-90P,Mark Iwicki,Jul-17,90.00,2017
0,Protagonist Therapeutics,Healthcare,2006,0.00,,-28.13,-27.55,-27.84,0.00,2016,-7.11,-7.04,-6.96,,18.95,-3.27,-3.23,-3.20,,8.71,,,90.00,39679-75P,Dinesh Patel,Aug-16,90.00,2016
0,CRISPR Therapeutics,Healthcare,2013,3.07,,-52.59,-43.71,-44.28,0.00,2016,-12.61,-12.44,-10.48,179.67,3.07,-2.08,-2.06,1.73,29.67,,1425.17%,77,91.00,64754-92P,Rodger Novak,Oct-16,91.00,2016
0,NantHealth,Healthcare,2010,53.89,25.73,-91.19,-46.63,-67.08,152.67,2016,-36.24,-25.20,-18.54,31.37,83.44,-1.95,1.36,-1.00,1.69,4.49,-86.54%,864,91.00,40725-73P,Patrick Soon-Shiong,Jun-16,91.00,2016
0,Ra Pharmaceuticals,Healthcare,2008,5.75,,-22.54,-21.28,-22.56,,2016,-13.13,-12.38,-12.39,48.59,27.63,-4.31,-4.06,-4.07,15.94,9.06,-370.12%,40,91.64,.22448-98P,Douglas Treco,Oct-16,91.64,2016
0,Sagent Pharmaceuticals,Healthcare,2006,95.76,13.34,-21.53,-19.07,-20.17,33.74,2011,-22.53,-21.30,-19.95,4.49,16.96,-4.82,-4.56,-4.27,0.96,3.63,-19.91%,,92.00,3638.3-23P,Jeffrey Yordon,Apr-11,92.00,2011
0,Bluebird Bio,Healthcare,1992,1.38,,-15.80,-24.76,-25.15,0.00,2013,-15.66,-15.42,-24.54,280.59,3.55,-4.08,-4.02,-6.39,73.08,0.92,-1791.75%,50,93.93,.28505-71P,Nick Leschly,Jun-13,100.99,2013
0,Editas Medicine,Healthcare,2013,1.63,,-73.29,-72.29,-72.76,0.29,2015,-7.90,-7.85,-7.79,350.64,4.31,-1.31,1.30,1.29,57.95,0.71,-443.75%,,94.40,3.6605-98P,Katrine Bosley,Feb-16,94.40,2016
0,Invitae,Healthcare,2010,1.60,-4.02,-47.49,-45.12,-47.43,3.54,2014,-10.92,-10.39,-10.38,307.22,7.70,-2.25,-2.14,-2.14,63.34,1.59,-2812.72%,,94.49,3569.3-38P,Randy Scott,Feb-15,101.60,2015
0,AveXis,Healthcare,2010,0.00,,-38.47,-38.47,-38.49,0.00,2015,-11.64,-11.64,-11.64,,7.58,-2.47,-2.47,-2.47,,,,,95.00,75865-42P,Sean Nolan,Feb-16,95.00,2016
0,EndoChoice,Healthcare,2008,64.32,21.70,-58.04,-43.17,-52.12,39.48,2015,-8.52,-7.05,-6.33,5.72,14.74,-2.21,-1.83,-1.64,1.48,3.82,-67.11%,238,95.25,.39827-80P,Mark Gilreath,Jun-15,95.25,2015
0,Chimerix,Healthcare,2000,32.41,,-37.40,-5.32,-5.59,14.00,2013,-64.27,-61.11,-9.14,10.54,-117.44,-19.27,-18.33,-2.74,3.16,-35.22,-16.40%,,95.31,.36561-61P,Kenneth Moch,Apr-13,102.48,2013
0,Merrimack Pharmaceuticals,Healthcare,1993,34.22,,-87.01,-75.12,-79.72,0.05,2011,-8.61,-8.11,-7.43,18.90,32.76,-1.33,1.26,-1.15,2.93,5.07,-219.56%,,95.65,38669-68P,William Sullivan,Mar-12,100.10,2012
0,Revance Therapeutics,Healthcare,1999,0.62,,0.26,-35.40,-37.29,29.49,2013,,,,,,-2.71,-2.57,372.09,155.59,-568.05,-5738.25%,,96.00,38036-53P,Daniel Browne,Feb-14,96.00,2014
0,Foundation Medicine,Healthcare,2010,19.34,10.89,-28.66,-24.39,-28.10,2.35,2013,-20.05,-17.41,-17.07,25.29,17.26,-4.35,-3.77,-3.70,5.48,3.74,-126.15%,118,98.58,.29994-94p,Michael Pellini,Sep-13,106.00,2013
0,ZS Pharma,Healthcare,2008,0.00,,-39.64,-38.10,-38.96,0.04,2014,-9.31,-9.11,-8.95,,81.93,-2.81,-2.75,-2.70,,24.70,,,99.51,1.2819-70P,Robert Alexander,Jun-14,107.00,2014
0,Akebia Therapeutics,Healthcare,2007,0.00,,-69.05,-12.46,-12.46,0.00,2013,-26.28,-26.28,-4.74,,16.73,-8.02,-8.02,-1.45,,5.11,,24,100.00,53221-60P,John Butler,Mar-14,100.00,2014
0,Aptevo Therapeutics,Healthcare,2016,33.11,14.27,-56.31,-54.05,-57.36,,2016,,,,,,1.85,-1.74,-1.78,3.02,69.20,-163.24%,,100.00,141295-78?,Marvin White,Jul-16,100.00,2016
0,Glaukos,Healthcare,1998,52.00,39.74,-9.13,-5.99,-10.24,22.34,2015,-91.20,-53.38,-59.83,10.51,508.41,-18.02,-10.55,-11.82,2.08,100.47,-11.52%,,100.44,3.66.33-31P,Thomas Burns,Jun-15,108.00,2015
0,Karyopharm Therapeutics,Healthcare,2008,0.40,,-26.04,-25.90,-26.04,0.00,2013,-17.75,-17.65,-17.65,1152.06,9.00,-4.20,-4.18,-4.18,272.68,2.13,-6492.23%,,101.18,3.6796-69P,Michael Kauffman,Nov-13,108.80,2013
0,Jounce Therapeutics,Healthcare,2013,37.20,,-23.14,-11.76,-13.70,,2016,-42.41,-36.39,-21.55,13.41,1593.20,-8.66,-7.43,-4.40,2.74,-325.37,-31.61%,85,101.84,7.23.22-18P,Richard Murray,Jan-17,101.84,2017
0,Chiasma,Healthcare,2001,2.60,,-20.61,-19.69,-19.92,1.70,2015,-18.67,-18.45,-17.83,141.13,7.25,,-5.11,-4.94,39.10,2.01,-756.06%,,101.84,95700-43P,Mark Leuchtenberger,Jul-15,101.84,2015
0,Adverum Biotechnologies,Healthcare,2006,0.17,,-14.49,-11.16,-110.20,0.56,2014,-32.55,-32.40,-25.05,2200.45,6.95,-9.14,-9.10,-7.04,618.18,1.95,-6761.21%,,102.00,57399-94P,Thomas Chalberg,Jul-14,102.00,2014
0,WaVe Life Sciences,Healthcare,2012,0.15,,-13.85,-13.14,-13.69,0.16,2015,-25.49,-24.47,-24.18,2203.50,5.25,-7.76,-7.45,-7.36,671.05,1.60,-8644.74%,,102.00,9.2136-16P,Paul Bolno,Nov-15,102.00,2015
0,Gigamon,Healthcare,2008,0.00,,-44.55,-36.62,-36.68,0.00,2017,-11.23,-11.21,-9.23,,20.42,-2.87,-2.86,-2.36,,5.21,,,105.00,.33810-85P,Mark Velleca,May-17,105.00,2017
0,Agios,Healthcare,2008,25.09,,-40.19,-25.81,-27.18,0.00,2013,-21.01,-19.95,-13.49,21.62,-29.09,4.11,-3.90,-2.64,4.23,-5.69,-102.90%,84,106.00,3.8648-53P,David Schenkein,Jul-13,106.00,2013
0,iRhythm Technologies,Healthcare,2006,56.22,36.96,-22.34,-18.52,-19.37,31.80,2016,-19.39,-18.54,-16.07,6.39,-262.88,-5.78,-5.52,-4.79,1.90,-78.33,-32.95%,356,107.00,44347_96P,Kevin King,Oct-16,107.00,2016
0,Aduro Biotech,Healthcare,2008,22.94,,-25.85,-24.51,-24.80,10.33,2015,-40.89,-40.41,-38.77,43.69,7.75,-4.86,-4.80,-460.00,5.19,0.92,-106.85%,,110.67,.36979-57P,Stephen Isaacs,Apr-15,119.00,2015
0,Ultragenyx Pharmaceutical,Healthcare,2010,0.00,,-50.29,-34.84,-35.29,0.00,2013,-17.52,-17.30,-12.14,,-7.75,-3.47,-3.43,-2.41,,-1.54,,,112.50,3.8075-59P,Emil Kakkis,Jan-14,120.97,2014
0,Baxalta,Healthcare,2015,5984.00,3529.00,1651.00,1680.00,1463.00,317.00,2015,12.96,14.89,13.19,3.64,,0.07,0.08,0.07,0.02,,28.07%,,112.60,3.97.22-74P,Ludwig Hantson,Jun-15,112.60,2015
0,PTC Therapeutics,Healthcare,1998,24.10,,-36.12,-24.74,-27.37,3.84,2013,-14.35,-12.97,-9.83,14.74,8.69,-5.07,-4.59,-3.48,5.21,3.07,-102.69%,,116.79,4.2351-40P,Stuart Peltz,Jun-13,125.58,2013
0,OptiNose,Healthcare,2000,0.00,,-50.56,-33.25,-33.38,0.00,2017,-17.63,-17.56,-11.59,,89.19,-3.61,-3.59,-2.37,,18.26,,36,120.00,15250-24P,Peter Miller,Oct-17,120.00,2017
0,Global Blood Therapeutics,Healthcare,2011,0.00,,-31.60,-25.82,-26.56,0.00,2015,-21.54,-20.94,-17.60,,17.52,-4.65,4.52,-3.80,,3.78,,47,120.00,4.263.3-44p,Ted Love,Aug-15,120.00,2015
0,Penumbra,Healthcare,2004,149.13,98.79,-1.13,1.26,0.10,0.00,2015,713.51,9485.89,-800.32,6.04,-49.17,95.01,1263.16,-106.57,0.80,-6.55,0.85%,,120.00,46158-67P,Adam Elsesser,Sep-15,120.00,2015
0,Tandem Diabetes Care,Healthcare,2006,21.02,4.53,-48.08,-41.23,-44.43,29.35,2013,-7.78,-7.22,-6.67,15.26,40.52,-2.91,-2.70,-2.50,5.71,15.16,-196.14%,,120.00,3.5649-19P,Kim Bhckenstaff,Nov-13,120.00,2013
0,Diplomat Pharmacy,Healthcare,1975,201487.00,124.50,-25.80,-9.10,-15.58,9641.00,2014,-72.05,-42.09,-25.42,0.33,41.54,-19.04,-11.12,-6.72,0.09,10.98,-0.45%,,121.23,69741-46P,Phil Hagerman,Oct-14,173.33,2014
0,Portola Pharmaceuticals,Healthcare,2003,72.67,,-27.63,7.86,6.49,0.33,2013,62.47,75.70,-17.78,6.76,-18.03,15.53,18.82,4.42,1.68,-4.48,10.82%,57,122.13,.39427-30P,William LIS,May-13,122.13,2013
0,Seres Therapeutics,Healthcare,2010,0.00,,-24.05,-22.55,-22.80,2.22,2015,-30.20,-29.87,-28.32,,15.34,-5.93,-5.87,-5.56,,3.01,,,124.39,50788-27P,Roger Pomerantz,Jun-15,133.75,2015
0,Dermira,Healthcare,2010,0.00,,-31.86,-31.69,-31.74,1.94,2014,-9.76,-9.74,-9.70,,12.25,-3.94,-3.94,-3.92,,4.95,,,125.00,3.89.22-99P,Thomas Wiggans,Oct-14,125.00,2014
0,ConforMIS,Healthcare,2004,60.14,21.13,-47.67,-44.76,-47.01,10.50,2015,-13.10,-12.47,-12.30,9.75,-36.95,-3.02,-2.87,-2.83,2.24,-8.51,-74.43%,344,125.55,1572.2-83P,Philipp Lang,Jul-15,135.00,2015
0,Nevro,Healthcare,2006,29.05,18.25,-29.28,-28.70,-28.79,0.00,2014,-14.76,-14.72,-14.47,14.59,120.80,-4.39,-4.38,-4.30,4.34,35.92,-98.79%,,126.00,.30071-53P,Michael DeMane,Nov-14,126.00,2014
0,Deciphera,Healthcare,2003,0.00,,-32.99,-32.91,-33.02,1.58,2017,-16.49,-16.43,-16.45,,6.95,-3.87,-3.86,-3.86,,1.63,,41,127.50,.36659-17P,Michael Taylor,Sep-17,127.50,2017
0,Kite Pharma,Healthcare,2009,0.00,,-10.43,-8.47,-8.51,0.00,2014,-74.00,-73.63,-60.08,,55.70,-15.05,-14.98,-12.22,,11.33,,,127.50,55693-72P,Arie Belldegrun,Jun-14,127.50,2014
0,Sierra Oncology,Healthcare,2003,0.00,,-193.34,-30.82,-30.87,0.00,2015,-15.90,-15.88,-2.53,,-16.19,-4.47,-4.46,-0.71,,-4.55,,,128.06,56445-40P,Nick Glover,Jul-15,137.70,2015
1,K2M,Healthcare,2004,164.74,110.88,-49.28,-6.02,-43.60,57.85,2014,-92.47,-12.76,-11.29,3.38,-171.64,-22.00,-3.04,-2.69,0.80,-40.84,-3.65%,,132.38,30989-62P,Eric Major,May-14,132.38,2014
0,Rhythm Pharmaceuticals,Healthcare,2008,0.00,,-36.13,-31.45,-31.67,0.00,2017,-16.21,-16.10,-14.11,,33.32,-4.38,-4.35,-3.81,,,,15,137.83,3.9431-44p,Keith Gottesdiener,Oct-17,137.83,2017
0,Regenxbio,Healthcare,2008,3.64,,-15.77,-14.18,-14.20,0.00,2015,-39.32,-39.28,-35.37,153.30,6.71,-9.77,-9.76,-8.79,38.10,1.67,-389.88%,,138.60,65844_01p,Kenneth Mills,Sep-15,138.60,2015
0,Bellicum Pharmaceuticals,Healthcare,2004,2.59,,-13.99,-11.47,-12.13,0.58,2014,-42.81,-40.50,-35.11,189.97,8.77,-12.17,-11.52,-9.98,54.02,2.49,-443.75%,,139.65,39149-38P,Thomas Farrell,Dec-14,139.65,2014
0,FibroGen,Healthcare,1993,133.89,,-35.72,-22.71,-27.20,96.98,2014,-44.90,-37.49,-28.54,7.61,16.78,-6.42,-5.36,-4.08,1.09,2.40,-16.96%,,145.80,45315-55P,Thomas Neff,Nov-14,145.80,2014
0,Blueprint Medicines,Healthcare,2008,0.65,,-51.62,-43.59,-44.28,8.65,2015,-10.67,-10.50,-9.01,713.15,15.48,-3.36,-3.31,-2.84,224.88,4.88,-6685.28%,,146.63,4739.2-39P,Jeffrey Albers,Apr-15,146.63,2015
0,Spark Therapeutics,Healthcare,2013,0.63,,-25.03,-24.16,-24.33,0.00,2014,-22.36,-22.21,-21.58,852.27,7.25,-6.66,-6.62,-6.43,253.97,2.16,-3811.22%,,149.73,68305-42P,Jeffrey Marrazzo,Jan-15,161.00,2015
0,Apellis Pharmaceuticals,Healthcare,2008,0.00,,-39.37,-39.37,-39.37,,2017,-17.52,-17.52,-17.52,,-37.74,-3.81,-3.81,-3.81,,-8.21,,,150.00,3.8794-87P,Cedric Francois,Nov-17,150.00,2017
0,Intellia Therapeutics,Healthcare,2014,6.54,,-17.99,-18.42,-18.90,,2016,-33.11,-32.27,-33.90,93.34,13.34,-8.14,-7.94,-8.34,22.95,3.28,-281.88%,,150.00,.38048-77P,Nessan Bermingham,May-16,150.00,2016
0,Syneos Health,Healthcare,1998,1105.18,277.19,12.83,117.45,62.44,588.41,2014,9.45,17.78,86.53,1.00,10.40,1.28,2.40,11.69,0.14,1.41,10.63%,,150.00,3.00000-34P,D. Jamie Macdonald,Nov-14,150.00,2014
0,IVERIC bio,Healthcare,2007,0.00,,-29.76,-20.65,-20.67,0.00,2013,-32.08,-32.04,-22.26,,20.88,-8.10,-8.09,-5.62,,5.27,,22,155.50,1.3909-15P,David Guyer,Sep-13,167.20,2013
0,Teladoc Health,Healthcare,2002,58.60,42.61,-42.29,-35.77,-38.95,32.66,2015,-19.68,-18.07,-16.64,12.01,47.50,-4.38,-4.02,-3.71,2.67,10.58,-61.04%,,156.75,3652.2-55P,Jason Gorevic,Jul-15,156.75,2015
0,Aimmune Therapeutics,Healthcare,2011,0.00,,-17.58,-17.53,-17.58,0.00,2015,-37.12,-37.02,-37.02,,12.78,-9.13,-9.10,-9.10,,3.14,,,160.00,.38506-42P,Stephen Dilly,Aug-15,160.00,2015
0,Precigen,Healthcare,1998,20.01,,-119.22,-86.49,94.26,2.35,2013,-17.61,-16.16,-12.77,76.13,100.67,-1.85,1.70,1.34,8.00,10.58,-432.34%,,160.00,3.7249-21P,Randal Kirk,Aug-13,160.00,2013
1,Medpace,Healthcare,1992,393.71,165.56,-0.30,93.26,32.19,364.03,2016,9.78,28.32,-3049.39,2.32,217.19,1.73,5.00,-538.46,0.41,38.35,23.69%,,161.00,37196-02P,August Troendle,Aug-16,161.00,2016
1,American Residential Properties,Healthcare,1999,675.79,271.52,19.73,187.86,156.08,688.54,2016,3.48,4.19,33.15,0.97,18.23,0.88,1.06,8.37,0.24,4.60,27.80%,4030,165.00,11447-92P,Joseph Carlucci,Apr-16,165.00,2016
0,Akcea Therapeutics,Healthcare,2015,11.81,,-137.86,-136.17,-136.35,107.51,2017,-3.77,-3.77,-3.73,43.50,12.05,1.29,-1.28,-1.27,14.82,4.10,1153.29%,,175.00,56807-38P,Paula Soteropoulos,Jul-17,175.00,2017
1,SCA Health,Healthcare,1982,759.77,,-30.67,188.76,147.45,810.91,2013,4.85,6.21,-29.85,1.20,-68.57,1.24,1.59,-7.65,0.31,-17.58,24.84%,,176.79,,,Oct-13,234.67,2013
0,Castlight Health,Healthcare,2008,12.97,-4.33,-62.18,-61.55,-62.18,,2013,-22.50,-22.28,-22.28,106.77,-79.70,-2.89,-2.86,-2.86,13.69,-10.22,-474.44%,,177.60,35485-39P,Giovanni Colella,Mar-14,177.60,2014
